B	M_u0	200	-0.13203964	0.91793126	0.07407673	0.16423878
B	M_v0	200	-0.018338686	0.02731917	0.004366215	0.0077138613
B	M_p0	200	-0.008082461	0.012848556	0.00051267544	0.003632351
B	R_Mass_Imbalance0	200	-0.062966794	0.13255791	0.0053282524	0.034182694
B	R_Mom-X_Imbalance0	200	-0.03814234	0.04571988	0.00019882698	0.01365227
B	R_Mom-Y_Imbalance0	200	-0.04431556	0.06498478	0.003412878	0.022135096
B	M_u0	500	0.006005436	1.1936655	0.13349272	0.13349272
B	M_v0	500	-0.018485282	0.06265114	0.03749422	0.037604857
B	M_p0	500	-0.0029600821	0.03792149	0.027914762	0.027926885
B	R_Mass_Imbalance0	500	-0.3069383	0.054958552	-0.031339258	0.033106342
B	R_Mom-X_Imbalance0	500	-0.024368104	0.23871212	0.012989095	0.014867067
B	R_Mom-Y_Imbalance0	500	-0.19444406	0.0024990502	-0.032025658	0.032057468
B	M_u0	1000	-0.040246636	1.0122536	0.027410403	0.03841921
B	M_v0	1000	-0.012968959	0.05526974	0.013412304	0.013474119
B	M_p0	1000	-0.005762484	0.009452086	0.0006175721	0.0014600088
B	R_Mass_Imbalance0	1000	-0.08134821	0.075006306	-0.0024851188	0.007208121
B	R_Mom-X_Imbalance0	1000	-0.13331349	0.21146508	-0.001603807	0.0072932597
B	R_Mom-Y_Imbalance0	1000	-0.054832954	0.050010953	0.00016387246	0.006493689
B	M_u0	3000	-0.060314447	1.0297043	0.017251767	0.031185035
B	M_v0	3000	0.00051447004	0.045512326	0.013385395	0.0133853955
B	M_p0	3000	-0.011410981	0.013401482	1.2900218e-05	0.0019700509
B	R_Mass_Imbalance0	3000	-0.06383242	0.060178995	0.0028187688	0.0056493296
B	R_Mom-X_Imbalance0	3000	-0.26895666	0.16343099	-0.0037786094	0.012153273
B	R_Mom-Y_Imbalance0	3000	-0.0740611	0.07899783	0.00039077108	0.0073957928
B	M_u0	5000	-0.05873266	1.0291421	0.01654758	0.030409502
B	M_v0	5000	0.0009564832	0.04519888	0.014113565	0.014113565
B	M_p0	5000	-0.011610527	0.013332866	1.0205867e-05	0.001939784
B	R_Mass_Imbalance0	5000	-0.06541836	0.058521926	0.0031526934	0.005834283
B	R_Mom-X_Imbalance0	5000	-0.28133938	0.16013372	-0.0038445632	0.012127342
B	R_Mom-Y_Imbalance0	5000	-0.07539432	0.077644296	0.00036991047	0.007199461
B	M_u0	7000	-0.056118906	1.0280914	0.015289165	0.029090047
B	M_v0	7000	0.0014099013	0.045364138	0.015774861	0.015774863
B	M_p0	7000	-0.011812519	0.012868863	5.7417706e-06	0.0018626592
B	R_Mass_Imbalance0	7000	-0.066858426	0.058618724	0.00393311	0.006323332
B	R_Mom-X_Imbalance0	7000	-0.30899572	0.14275622	-0.003879222	0.011747814
B	R_Mom-Y_Imbalance0	7000	-0.07670151	0.07200159	0.00031205988	0.006776358
B	M_u0	10000	-0.06517786	1.0234978	0.0124879	0.027381126
B	M_v0	10000	0.0012352467	0.047700226	0.020378597	0.020378597
B	M_p0	10000	-0.012980875	0.011364419	-0.00015118507	0.0016459336
B	R_Mass_Imbalance0	10000	-0.052228287	0.09601988	0.005613029	0.0078010084
B	R_Mom-X_Imbalance0	10000	-0.39817846	0.049378276	-0.0038718202	0.010268734
B	R_Mom-Y_Imbalance0	10000	-0.06447304	0.07874112	0.00031723932	0.005773815
B	M_u0	10100	-0.07012886	1.0247672	0.011329912	0.028628325
B	M_v0	10100	-0.0062949434	0.057190895	0.023932379	0.023947777
B	M_p0	10100	-0.013819475	0.013765421	9.155498e-06	0.0016395289
B	R_Mass_Imbalance0	10100	-0.058428258	0.19422184	0.007035752	0.009714624
B	R_Mom-X_Imbalance0	10100	-0.4308895	0.15532887	-0.003514261	0.009727498
B	R_Mom-Y_Imbalance0	10100	-0.1258193	0.08423126	0.0001951514	0.005433911
B	M_u0	12000	-0.05966404	1.0226915	0.016580692	0.032742437
B	M_v0	12000	-0.04684948	0.29241723	0.01813783	0.018442696
B	M_p0	12000	-0.036568686	0.08272603	-8.008602e-05	0.0013718946
B	R_Mass_Imbalance0	12000	-2.6774054	1.4410248	0.0022647665	0.010235098
B	R_Mom-X_Imbalance0	12000	-3.9637961	1.4106957	-0.0046034073	0.010353402
B	R_Mom-Y_Imbalance0	12000	-0.27783224	1.0732713	0.0013205947	0.0065786988
B	M_u0	15000	-0.04599619	1.0243199	0.020792093	0.039298307
B	M_v0	15000	-0.09454773	0.37632677	0.019518614	0.020673363
B	M_p0	15000	-0.13199517	0.13808328	-3.4878343e-05	0.0011790517
B	R_Mass_Imbalance0	15000	-93.22457	3.826908	-0.025213704	0.03849541
B	R_Mom-X_Imbalance0	15000	-11.965809	22.479328	-0.0028718275	0.008200554
B	R_Mom-Y_Imbalance0	15000	-11.075541	2.6319938	-0.0017615681	0.0071477066
B	M_u0	20000	-0.04833454	1.0273212	0.020846821	0.040570937
B	M_v0	20000	-0.09216371	0.3127878	0.018530093	0.02084799
B	M_p0	20000	-0.15766475	0.30168128	-7.149134e-05	0.0010600956
B	R_Mass_Imbalance0	20000	-84.210686	63.472282	-0.019310722	0.041453086
